X.ID_REF	IDENTIFIER	GSM1356340	GSM1356341	GSM1356342	GSM1356328	GSM1356329	GSM1356330	GSM1356331	GSM1356332	GSM1356333	GSM1356334	GSM1356335	GSM1356336	GSM1356337	GSM1356338	GSM1356339	GSM1356325	GSM1356326	GSM1356327
1768890_s_at	aroM	8.73479	8.56059	8.81118	8.80851	8.8111	8.83117	9.82617	9.46559	9.53344	9.00831	9.12525	9.22277	7.3978	7.05209	7.32161	7.8386	7.65627	7.73805
1764581_s_at	aroP	6.2844	6.42882	6.47363	6.34424	6.20075	6.17408	6.03541	6.16306	6.40405	6.28935	6.34665	6.29464	6.41958	6.39494	6.35942	6.02313	6.22731	6.3387
1764740_s_at	arp	2.89801	2.77426	2.60683	3.14443	3.1846	3.07632	3.1366	2.99028	2.67292	2.69169	2.6371	2.74359	2.99232	2.73513	2.92024	2.8392	2.81723	2.73333
1759417_at	arpA	5.01114	4.13497	4.49211	4.49211	4.90099	4.8016	5.01964	4.95458	4.8016	4.8016	4.69247	5.09889	4.29926	3.9954	4.43208	5.80517	4.62043	4.39831
1760136_s_at	arsB	9.79553	9.61744	9.59541	9.42118	9.59626	9.47447	9.09617	8.89103	9.06667	9.45018	9.64259	9.64303	8.49985	8.72133	8.3694	8.45273	8.80478	8.85491
1763673_s_at	arsC	8.95558	8.90329	8.97398	8.7192	8.88628	8.78421	8.52335	8.41721	8.28247	8.8201	8.74201	8.82709	7.80406	8.18933	7.67174	7.79659	8.46989	8.32199
1764993_s_at	arsR	3.81999	3.66293	3.5971	3.67314	3.63794	3.4977	3.57644	3.24114	3.48439	3.65941	3.74948	3.72923	3.44619	3.7423	3.54824	3.20348	3.08898	3.3401
1763049_s_at	artI	12.6061	12.3852	12.4467	12.3926	12.1677	12.2717	11.1879	11.3468	11.1316	12.027	11.8751	11.8481	13.3219	13.2928	13.1031	12.8003	12.7648	12.8027
1763671_s_at	artJ	4.9731	4.98281	5.0067	5.09353	5.21292	5.19711	4.69408	4.98281	4.85119	4.77841	5.01134	4.78177	5.24609	5.30326	5.41587	4.59344	5.03489	5.30642
1767309_s_at	artM	11.1531	11.037	11.3094	11.2988	11.1427	11.281	8.96621	9.39503	9.11397	10.4862	10.2105	10.2314	11.321	11.4803	11.0109	10.7399	10.7532	10.8191
1762904_s_at	artP	12.3142	11.8469	12.0976	12.248	12.0794	12.1288	10.9052	10.8585	10.9141	11.5497	11.5375	11.5791	12.4786	12.5497	12.3027	11.6715	11.5968	11.7204
1759862_s_at	artQ	11.7189	11.2587	11.5354	11.6396	11.5478	11.5897	9.49147	9.73106	9.24253	10.8543	10.7321	10.7497	11.8898	11.8469	11.4584	11.2645	11.12	11.2068
1766805_at	ascB	7.96414	7.79497	7.69472	7.93889	8.05886	7.87263	7.50833	7.04399	7.5694	8.10222	8.20905	8.262	7.91224	7.94048	7.62685	7.63589	7.80334	7.66978
1765860_s_at	ascF	7.94339	7.90236	7.84551	7.78875	7.82092	7.86823	8.36872	7.87899	8.07367	7.96436	7.97687	8.0487	8.10102	8.05825	7.74539	8.42589	7.90793	8.01127
1767013_s_at	ascG	10.8707	10.9043	10.9387	10.8587	10.8977	10.8908	10.8749	11.0761	11.0415	11.1188	11.1744	11.1828	10.4604	10.4288	10.3989	9.88581	10.2875	10.3473
1761066_s_at	asd	12.0661	11.9254	11.8477	11.8832	11.9908	11.8925	11.9247	11.9926	12.0006	12.5253	12.528	12.5186	12.1737	12.1927	12.2089	12.3276	12.2556	12.2408
1760371_at	aslA	5.29534	5.64809	5.47073	5.57097	5.36153	5.47066	5.40345	5.29896	5.32853	5.39033	5.52718	5.40345	5.85616	6.00411	6.09055	4.97004	5.38732	5.30995
1762499_s_at	aslB	6.32096	6.65477	6.70506	6.61559	6.4337	6.01318	6.4261	6.06562	6.62422	6.2847	6.27083	6.35392	7.07273	6.80153	7.1027	5.81814	6.26076	6.42446
1761415_at	asmA	6.97516	7.15717	7.43437	6.92165	7.11302	7.19477	6.90392	7.04927	7.06064	6.68302	6.62894	6.39084	7.2771	7.45551	7.76531	6.4665	7.19693	7.13328
1766107_s_at	asnA	11.4843	11.9655	11.7741	11.5579	11.8544	11.8779	12.9395	12.8379	12.8038	12.1065	12.6556	12.568	12.843	12.8513	12.9169	10.8735	11.549	11.3832
1763837_s_at	asnB	10.5515	10.592	10.4194	10.4745	10.5055	10.5154	11.3722	11.4814	11.3655	11.1971	11.2797	11.3659	11.0516	10.7695	11.157	11.0959	11.2551	11.1037
1760462_s_at	asnC	12.9977	13.0214	13.0066	13.0606	13.0235	13.0386	12.2442	12.4333	12.117	12.882	12.8597	12.8486	12.2256	12.2486	12.0612	12.5213	12.6583	12.6083
1768341_s_at	aspA	13.9122	13.9189	13.7572	13.7236	13.6632	13.6051	13.595	13.6305	13.5877	13.6481	13.4369	13.5131	14.4823	14.4653	14.4943	14.4753	14.4155	14.3662
1767425_s_at	aspC	13.1013	13.0058	12.8998	12.9513	12.9145	12.9106	12.0713	12.5148	12.1361	13.1532	13.0377	13.065	12.7926	12.7609	12.6808	13.1978	13.1162	13.0623
1766834_s_at	aspS	13.2874	12.9825	13.011	13.0156	12.9991	12.9335	12.5273	12.5849	12.5232	12.9824	12.9588	12.9363	13.2926	13.2403	13.2179	13.2755	13.1744	13.2017
1767701_s_at	asr	8.59893	8.56395	8.64434	8.48678	8.43059	8.4052	8.7603	8.99428	9.16402	8.50107	8.42238	8.4071	8.55009	8.57048	8.83085	9.1494	9.18499	9.04045
1766549_at	asst	4.67564	5.02836	5.0701	5.03675	5.29247	5.0366	5.01157	5.05078	4.67843	4.52409	4.77394	4.43921	4.80091	4.91255	5.45006	4.23409	4.97109	4.89827
1759767_at	astD	5.47624	5.51865	5.55777	5.26114	5.23955	5.10777	5.22652	5.22805	5.62712	5.41469	5.48974	5.43211	5.97325	5.43546	6.06736	4.5862	5.48102	5.53504
1762928_s_at	atoA	6.13421	5.9984	5.85752	5.87495	5.73329	5.9091	5.80001	6.13889	5.962	5.45218	5.76173	5.90157	6.09369	6.12541	6.03269	6.845	6.10956	5.92371
1769245_s_at	atoB	6.60634	6.76177	6.94269	6.40368	6.58878	6.79059	7.24371	7.32304	7.20591	6.99729	7.02524	7.15248	6.653	6.826	6.35067	6.76475	6.51242	6.61077
1763827_s_at	atoC	8.47743	8.26945	8.14991	7.93077	7.80043	7.73709	6.03522	6.59542	6.52859	7.86059	7.44206	7.4816	7.97781	7.95384	7.59356	8.55303	8.47512	8.58101
1768251_s_at	atoD	6.3886	6.72232	6.45158	6.82564	6.32921	6.51069	6.69388	6.79238	6.8598	6.10336	6.34583	6.65351	6.69237	6.75407	6.71756	7.63052	7.09639	6.93338
1765918_s_at	atoE	6.35712	6.27412	6.22982	6.19689	6.14397	6.08319	6.18037	5.97977	6.08138	6.10406	5.82776	6.1246	6.23933	6.34641	6.2675	6.52901	6.23858	6.27423
1766917_s_at	atoS	8.70336	8.53863	8.31337	8.19336	8.22081	8.22159	7.31582	7.26444	7.34029	8.13717	7.85323	7.82851	9.37052	9.16763	9.39571	10.5693	10.128	10.3294
1759648_s_at	atpA	14.4534	14.3475	14.3104	14.2297	14.2381	14.206	13.5044	13.5929	13.5841	14.2068	14.1492	14.166	14.8345	14.7984	14.7596	14.3718	14.402	14.4456
1767324_s_at	atpB	13.8681	13.7923	13.9423	13.8204	13.8457	13.8311	13.6364	13.8649	13.7443	13.7684	13.7846	13.7812	14.4083	14.4325	14.3419	13.3434	13.4851	13.5502
1767972_s_at	atpC	13.7506	13.8829	13.9184	13.8301	13.9156	13.9672	12.3664	12.6026	12.4514	13.4806	13.3689	13.3876	14.1368	14.1258	14.0812	13.8345	13.8133	13.7797
1765594_s_at	atpD	14.2282	14.0931	14.0965	14.0077	14.0236	13.9853	12.9298	13.3975	12.9431	13.799	13.7728	13.7401	14.6308	14.5895	14.5314	14.3599	14.3198	14.3181
1759865_s_at	atpE	14.3248	14.2894	14.3878	14.3281	14.3523	14.3224	14.1074	14.2479	14.1302	14.3718	14.4487	14.4271	14.626	14.7717	14.6492	14.3127	14.2526	14.234
1764381_s_at	atpF	14.2598	14.2292	14.2845	14.2013	14.2054	14.1753	13.925	14.0506	13.8689	14.2047	14.2251	14.2083	14.6879	14.67	14.6765	14.1403	14.1861	14.1934
1763724_s_at	atpG	14.3174	14.1975	14.1871	14.0324	14.0544	14.0137	12.9912	13.4543	13.2028	13.9335	13.8615	13.8913	14.6636	14.6512	14.6409	14.4372	14.3823	14.4019
1764521_s_at	atpH	14.4019	14.2224	14.2801	14.1449	14.1675	14.1271	13.8018	13.9344	13.7666	14.1779	14.1774	14.1726	14.8671	14.8034	14.7706	14.2054	14.2487	14.2453
1761758_s_at	atpI	12.8873	12.9681	13.268	13.1437	13.1945	13.2633	13.4558	13.3668	13.3481	12.8432	13.0931	13.2116	13.2828	13.3004	13.2895	11.8379	11.9545	12.0839
1761869_s_at	avtA	11.5967	11.4023	11.3915	11.4387	11.4566	11.3028	10.8462	10.9569	10.9335	11.4985	11.4748	11.532	11.2977	11.3638	11.203	10.7184	10.8293	10.8503
1767645_s_at	b0012	5.35719	5.43363	5.47758	5.62255	5.41311	5.55407	6.18845	6.26247	6.094	5.36162	5.83095	5.83095	5.86383	5.29324	5.48	7.07537	6.14081	5.9384
1762957_s_at	b0017	8.78116	8.16549	8.33722	8.64618	8.78504	8.46511	10.7301	10.8244	9.92145	9.38101	9.41695	9.49871	9.098	9.15463	8.95231	9.31107	9.11534	8.90926
1763325_at	b0056	9.08924	9.09553	9.88321	9.37989	9.59059	9.91829	10.3333	9.79512	10.6745	10.1495	10.2441	10.2286	7.87183	8.27429	7.88347	8.66696	8.40849	8.65605
1766389_at	b0165	8.48611	8.33497	8.4183	8.3815	8.46056	8.52308	8.12624	8.62886	8.2818	8.3492	8.33232	8.31785	8.41838	8.43466	8.38267	9.00986	9.03483	9.12536
1760445_at	b0255	9.42693	9.51575	9.23874	9.11212	9.02725	9.14223	9.61447	9.32205	9.70407	9.51645	9.45623	9.4832	8.86025	8.6869	8.58966	10.0374	9.93775	10.0393
1759750_at	b0257	9.40355	9.37523	9.49242	9.33374	9.4074	9.39368	9.74881	9.2158	9.58841	9.75089	9.77316	9.76475	8.25395	8.4247	8.10368	9.06626	9.2032	9.17058
1767707_at	b0362	4.59999	4.30248	4.68081	4.49404	4.28656	4.60621	5.62354	5.59128	5.69799	5.44624	5.38123	5.64857	3.73344	4.02215	3.76875	5.18002	4.70902	4.66946
1760756_at	b0370	3.4334	3.14167	2.8887	3.08054	3.08822	3.30965	3.78661	3.79883	4.12418	3.57329	3.36075	4.01826	3.21243	3.2365	3.28018	4.54378	3.36948	3.34908
1762464_at	b0538	6.45355	6.07194	5.99128	6.18195	6.15202	6.13148	7.17413	6.7198	6.75643	6.01959	6.31154	6.46509	6.49304	6.46509	6.50844	7.41896	6.68874	6.63215
1763351_at	b0690	5.65544	5.76515	6.25626	6.23461	6.32517	6.95196	7.86345	7.44085	7.54097	7.11984	7.47343	7.51628	5.64447	5.68721	5.71015	6.51002	5.75228	6.10809
1768649_at	b1005	9.03427	9.44105	9.4392	9.28557	9.22816	9.35434	9.55831	9.3012	9.62008	9.97602	10.0249	9.85795	8.78933	8.59296	8.35544	8.28933	8.50946	8.63783
1762026_at	b1142	5.27814	5.69605	5.69417	5.52648	5.80621	6.04548	5.20606	5.30946	5.37411	5.40463	5.43125	5.55056	10.0618	10.1878	9.90602	6.00566	5.26161	5.53977
1762894_at	b1239	7.49136	7.23817	7.46489	7.49136	7.52623	7.50407	7.931	7.86998	7.78473	7.4004	7.59925	7.50054	7.42708	7.56347	7.67284	7.83677	7.45738	7.23664
1764691_at	b1240	9.12439	9.02545	9.18767	9.1667	9.2568	9.16172	9.43312	9.153	9.56633	9.05297	9.24452	9.36286	9.12825	9.19721	9.20093	9.74937	9.06894	9.03469
1759207_at	b1364	8.28851	8.49328	9.01885	8.89905	8.99596	9.04679	8.65743	8.04204	8.38748	8.52475	8.68305	8.58261	7.29731	7.08956	7.53753	7.34252	7.52482	7.80696
1765212_at	b1367	5.2344	5.00061	5.387	5.216	5.46921	5.8084	6.7191	6.19085	6.06703	6.04007	5.73634	6.15274	3.81467	4.01558	3.98666	6.43407	5.00179	4.97486
1760303_s_at	b1903	7.8029	7.74703	8.06127	7.93278	7.96805	7.98323	8.53432	8.32399	8.2353	7.89737	8.00476	8.06774	7.10639	7.01611	7.17438	8.13316	7.52335	7.5711
1766605_at	b1935	7.84054	7.83849	8.73868	8.17815	8.4344	8.90473	5.89986	6.02839	5.82162	6.37424	6.3095	6.73149	6.8443	7.15876	6.2247	5.90809	6.29183	6.17005
1769269_at	b2084	6.72556	6.71045	7.02313	6.92161	6.92937	6.93111	8.46206	7.9313	8.04613	7.4409	7.53782	7.58474	6.99092	6.39356	7.01068	7.33429	7.07299	7.12483
1761204_at	b2337	6.41625	6.43294	6.52835	6.26987	6.16572	6.43157	6.97116	6.92344	6.60357	6.31004	6.37245	6.61326	6.02175	6.00967	6.39537	6.91937	6.53031	6.57805
1765582_at	b2639	7.65663	7.78016	8.08723	8.05475	8.12829	8.13933	8.34196	8.29494	8.15016	8.17548	8.37661	8.36314	6.8036	6.59429	6.89793	7.60306	7.48603	7.28337
1768322_at	b2640	7.17876	7.0212	7.18406	7.18482	7.3408	7.21694	7.19288	7.26725	7.15741	7.19777	7.45644	7.34437	7.18406	7.13016	6.38265	7.63672	7.02047	7.24727
1764966_at	b2649	4.94223	4.99435	5.47227	5.59658	5.24706	5.93716	6.37702	6.20101	5.94197	5.68639	6.44377	6.49857	4.3492	4.55624	4.48868	6.44501	4.92854	5.3806
1767305_at	b2651	3.91795	3.72038	4.02601	3.7081	3.78157	3.81765	3.90753	3.76858	4.41937	4.29985	4.03636	4.30454	3.38314	3.49977	2.96257	5.06348	3.66373	3.78056
1768190_at	b2653	5.17682	5.57904	5.16234	5.05108	5.41492	5.57606	5.72222	5.43258	5.18993	5.84778	5.91873	5.79563	4.5682	4.90299	5.19411	6.75835	5.40688	5.20747
1764947_at	b2978	11.86	11.7543	11.8371	11.5448	11.682	11.5729	9.80931	9.78472	9.29722	11.2576	10.9568	11.0021	11.7249	11.7701	11.8826	11.6939	11.868	11.947
1763913_at	b3489	4.06373	3.86733	3.97646	3.96345	4.46056	4.24756	4.23615	4.13816	4.3957	4.18193	3.82775	3.98248	4.57628	5.41367	5.07347	5.60441	4.20157	4.30755
1766615_at	b4283	7.79737	7.95943	8.42688	8.51924	8.46952	8.90012	9.91483	9.59256	9.58049	8.68836	9.13323	9.30774	5.62597	5.77392	6.23971	7.73805	8.11352	7.80132
1760328_at	b4285	7.88486	7.99875	7.97518	7.757	8.12574	7.9814	8.95652	8.59307	8.40702	8.167	8.1686	8.16927	7.48912	7.34355	7.48347	8.57236	8.43136	8.25827
1759706_s_at	baeR	10.4546	10.2931	10.0649	9.979	10.1197	9.98348	9.85477	10.1653	9.72995	10.2367	10.2342	10.2283	10.3552	10.278	10.2072	10.4588	10.5482	10.4094
1762351_at	baeS	4.86422	5.05534	5.37059	4.91769	4.67065	4.74255	4.47198	4.72096	5.01727	4.41717	4.81602	4.8889	5.06386	5.16906	5.70289	4.58357	4.84399	4.81602
1761907_s_at	barA	9.63433	9.37866	9.47266	9.54206	9.60699	9.55499	8.04163	8.50644	8.35222	9.27777	8.98577	9.36686	8.7111	8.59885	8.56156	9.56061	9.593	9.71981
1764989_at	basR	5.8987	5.73765	5.74183	5.52821	5.67732	5.61736	5.42141	5.48011	5.61066	5.77958	5.7563	5.62609	6.06089	6.1576	6.14659	5.73765	6.07032	5.90957
1767946_s_at	basS	9.31331	9.16735	9.13482	9.17227	9.2962	9.3081	8.94065	9.00994	8.97604	9.33282	9.25753	9.37313	9.62747	9.57209	9.42178	9.11927	9.08387	9.03602
1761548_s_at	bax	11.9607	12.3534	12.3964	12.5627	12.6514	12.6108	11.3031	11.558	11.3313	12.1032	12.0443	12.0342	11.0091	10.9878	10.7156	11.6451	11.5607	11.4813
1763712_s_at	bcp	12.7046	12.87	12.9368	13.0752	13.0351	13.0249	12.2482	12.447	12.2914	13.0379	12.9866	12.9406	12.848	12.9064	12.9469	12.2513	12.3243	12.4028
1762574_s_at	bcr	4.29377	4.17813	4.15165	4.16778	4.06827	4.09476	4.17616	4.29996	4.11074	4.14097	4.37928	4.15979	4.53879	4.34773	4.59927	3.80597	4.12823	4.09029
1760799_s_at	bcsA	7.09154	6.82698	6.71514	6.63966	6.97148	6.80226	6.79983	6.88506	7.19485	6.83345	6.86356	7.08878	6.70216	6.46342	6.25463	7.36374	6.94611	6.77001
1764621_at	bdcR	9.89011	9.79222	9.80851	9.46818	9.7158	9.63657	10.5188	10.5023	10.8458	10.1273	10.2263	10.2239	9.62677	9.87456	9.60448	9.26537	9.57049	9.39181
1762840_at	beeE	6.45031	6.13155	6.28815	6.27762	6.2829	6.10163	5.86382	5.72137	5.91434	6.10442	5.85965	6.01252	12.034	12.0723	11.9903	6.70673	6.17911	6.24149
1761010_s_at	betA	4.64453	4.44014	4.57114	4.45829	4.49506	4.61659	4.25162	4.2096	4.4899	4.52374	4.47579	4.80734	5.21254	5.10598	5.38846	4.20332	4.19688	4.56844
1763342_at	betB	10.5954	10.6304	10.5717	10.3697	10.5634	10.5444	12.2274	12.311	12.1561	12.3069	12.4586	12.4296	11.1758	11.2111	11.196	10.48	10.7081	10.5118
1763770_s_at	betI	10.9587	11.2213	11.1567	10.9907	11.0858	11.094	13.0224	12.8173	12.9927	12.7783	12.9381	12.8639	11.5322	11.5172	11.5192	11.055	11.1809	11.162
1763187_s_at	betT	9.43667	9.58428	9.49013	9.35236	9.60334	9.54874	10.5357	10.5636	10.2993	10.6577	10.6643	10.6782	9.30107	9.46083	9.33402	9.21936	9.56815	9.56853
1764371_s_at	bfr	9.99053	10.2061	10.0853	10.3488	10.098	10.2686	9.9988	10.604	10.3978	10.4681	10.3265	10.3363	10.151	10.1879	9.91156	11.1306	10.7529	10.8561
1759952_s_at	bglA	12.1444	11.9877	11.8937	11.8656	11.9174	11.8551	11.9205	12.3344	11.9203	11.9601	11.9548	12.0636	12.5999	12.4531	12.5819	12.293	12.4436	12.3839
1759470_s_at	bglB	7.06091	6.58963	6.33868	6.21593	6.34073	6.31897	6.18394	6.47873	6.65057	6.05588	5.85158	6.34073	5.89553	5.84537	6.08931	7.69119	6.53055	6.66469
1767938_at	bglF	7.21971	7.02225	7.21888	7.2487	7.2487	7.19783	8.25005	8.41033	7.98566	7.18237	7.40348	7.27348	7.43599	7.24991	7.66615	7.41584	7.15419	7.28811
1764380_s_at	bglG	5.71035	5.98169	6.09013	5.79392	6.02962	6.0455	6.45961	6.44017	6.46821	6.04952	6.11891	6.29929	6.75383	6.80799	6.9168	6.65461	6.12465	6.20874
1762039_at	bglH	5.41101	5.64441	5.59957	5.42002	5.26353	5.25439	5.88975	5.97319	5.59957	5.57041	5.79435	5.5777	5.91613	5.39585	6.09845	6.15638	5.61204	5.59957
1762452_s_at	bglJ	5.4302	5.44439	5.50028	5.56897	5.694	5.84772	6.84286	6.80189	6.50296	6.30975	6.08537	6.59361	5.73233	6.10464	6.13139	6.59107	6.15526	5.89923
1764109_s_at	bglX	6.25701	6.04143	6.02147	6.49293	6.43356	6.18478	5.97096	6.21677	6.02182	6.04952	5.83557	5.81436	6.40074	6.63802	6.7654	6.0876	6.08458	6.04879
1760048_s_at	bioA	10.6621	10.7367	10.5393	8.68369	9.17272	8.8524	8.7377	8.16308	8.19386	8.55552	8.48116	8.45275	9.89385	9.89886	9.64661	9.98729	10.6625	10.7144
1761388_s_at	bioB	11.0877	11.3863	10.8758	8.55489	9.44425	8.81668	8.98059	8.49803	8.34837	8.75802	8.87697	8.68952	10.3842	10.279	10.0149	10.5047	11.494	11.2774
1762165_s_at	bioC	5.57425	5.79794	5.34171	5.55059	5.37366	5.40566	5.3579	5.54596	5.37593	5.47707	5.55929	5.56808	5.47274	5.47946	5.38444	5.5888	5.79198	5.80018
1759723_at	bioD	4.9914	4.92933	4.92532	5.24715	5.05325	4.97919	4.65811	4.69213	4.7253	4.98928	4.90052	4.94132	5.35182	5.31221	5.66952	4.57274	4.83197	4.88253
1766986_s_at	bioF	9.22036	9.39679	9.13962	6.62461	7.66243	7.00284	7.00369	6.35864	6.34483	6.82603	6.84792	6.65418	8.27273	8.37964	8.00161	8.0485	9.53782	9.20071
1760984_s_at	bioH	9.48499	9.64773	9.42152	9.5233	9.5233	9.49047	10.1402	10.0794	9.76591	9.48173	9.632	9.56026	9.52179	9.70058	9.46509	9.58162	9.75373	9.63127
1763442_at	birA	5.29268	4.95992	5.06328	5.20025	5.23975	4.96369	4.45779	4.97025	4.6957	4.88265	4.95616	5.10077	5.1758	5.07494	5.1906	4.90142	5.0022	4.95616
1768260_s_at	bisC	10.1921	10.0841	9.95555	10.0567	10.1363	10.1057	9.62371	9.76789	9.70187	9.9592	10.0508	10.0209	10.0546	9.90221	9.61306	10.4217	10.3097	10.1789
1760963_at	bisZ	4.65647	4.6022	4.69002	4.72615	4.72975	4.64184	4.55634	4.48907	4.53721	4.46422	4.13442	4.37322	5.17356	5.15552	5.00083	4.6068	4.76173	4.74583
1766770_s_at	blc	8.51242	8.39174	7.99383	8.38922	8.31278	8.36629	8.48497	8.662	8.38424	8.2761	8.29982	8.23013	9.23476	9.18023	9.27629	9.7711	9.28028	9.49105
1765096_s_at	blr	10.8165	11.2489	11.6778	11.7599	11.6994	11.8442	11.8942	11.7984	12.0656	11.5965	11.895	11.9477	9.23333	9.15255	8.95886	10.7232	10.7233	10.614
1762740_at	bluF	8.90376	8.27161	8.46903	8.74445	8.8072	8.71902	7.23345	7.91087	7.37988	9.34026	9.01333	8.99517	5.25633	5.39943	5.08624	7.15357	7.13292	7.48362
1760874_s_at	bolA	10.6445	11.1371	10.7803	10.8162	10.8089	10.9092	12.0849	12.0652	11.9294	11.5489	11.6532	11.6749	11.4902	11.5874	11.4122	11.2955	11.236	11.1061
1764234_s_at	brnQ	11.1546	11.0961	10.9933	10.8181	10.9911	10.9136	10.76	10.953	10.7143	10.9288	11.0353	11.0667	11.0467	11.0492	10.9008	10.4215	10.5124	10.5144
1765552_s_at	bssR	9.46611	10.3344	7.41126	8.36443	8.14924	6.85865	7.66532	8.02057	7.87943	8.61168	7.95863	7.04017	9.31299	9.14844	9.15557	12.0068	11.687	11.6167
1763516_s_at	bssS	10.4971	11.2164	10.9825	11.3646	11.3903	11.5633	14.676	14.5841	14.765	13.8366	14.1001	14.0582	12.0863	12.145	12.3005	11.011	11.0656	11.0893
1765059_at	btuB	11.5065	11.0951	10.9301	10.7279	10.7769	10.6603	10.5328	10.7016	10.3923	10.6848	10.5568	10.5362	12.07	12.1867	12.2152	11.7796	11.9426	11.8512
1768314_s_at	btuC	10.3235	10.2563	10.4108	10.4611	10.5393	10.605	9.32646	9.97846	9.50758	10.0846	10.146	10.1865	9.51521	9.40782	9.00491	10.0556	10.004	10.0204
1764632_s_at	btuD	9.89512	9.77815	10.0724	9.99181	9.94009	9.97589	8.79337	9.43125	9.03194	9.98613	9.97402	10.018	9.15666	9.10728	9.00133	9.62933	9.45159	9.62308
1764714_s_at	btuE	10.8577	10.6606	10.7827	10.7681	10.7049	10.7075	10.0316	10.5254	10.3028	10.9002	10.8682	10.9272	10.3693	10.3478	10.1948	10.8893	10.7318	10.7377
1764319_s_at	btuR	10.5868	10.6725	10.7727	10.7494	10.7287	10.8388	10.6261	10.6887	10.554	10.5511	10.5184	10.4955	9.65578	9.56583	9.36707	11.0145	11.0579	10.9443
1762610_s_at	c0006	8.7632	8.85837	8.80488	9.18816	9.29779	9.18612	8.52025	8.50301	8.71083	8.71436	8.83039	8.70651	7.57778	7.58435	7.06277	7.85923	8.10834	8.25869
1762492_s_at	c0008	6.52257	6.00948	6.41989	6.23561	6.40919	6.15515	5.29507	4.58565	5.42912	5.65583	5.56534	5.66459	5.85059	5.47946	5.85083	5.13168	5.34414	5.68882
1762903_s_at	c0009	2.43855	2.5046	2.44685	2.43043	2.53565	2.56631	2.56466	2.34979	2.56631	2.42398	2.81604	2.51612	2.56153	2.56153	2.55903	2.35457	2.47801	2.49598
1769162_at	c0014	2.73387	2.59898	2.62608	2.71645	2.63362	2.5672	2.47683	2.5672	2.46111	2.5672	2.38394	2.5672	2.5593	2.54612	2.49318	2.56949	2.61373	2.5672
1766943_s_at	c0018	9.98772	10.1391	9.81663	9.65287	10.0485	9.43098	12.8102	12.8962	11.7106	11.8442	12.0244	11.7188	11.7058	11.8908	11.9176	11.0515	11.3346	11.0049
1768934_at	c0021	4.96643	4.92872	5.06487	5.01407	4.93935	5.02709	5.0788	4.7309	4.53759	4.54399	4.98278	4.95425	5.35109	5.31643	5.48717	4.98444	5.24873	5.20111
1764350_at	c0022	5.3398	5.01724	5.20205	4.91721	4.86791	5.00473	4.79843	4.66925	4.79549	5.04446	4.83439	4.33709	5.35458	4.94847	5.56353	4.47431	5.11533	5.05653
1762380_at	c0023	3.94207	4.03028	3.90288	4.01227	3.76996	4.13202	3.90358	3.84393	4.07796	3.67259	3.9749	3.72016	4.92918	4.68164	4.53297	4.29087	4.26529	4.47263
1767753_at	c0026	3.26295	3.26766	3.35036	3.26295	3.44514	3.35692	3.18461	3.65919	3.30098	3.20671	3.39028	3.17218	3.5725	3.58878	3.50586	3.12496	3.26295	3.20136
1764507_at	c0036	5.5883	5.3478	5.19736	5.2901	5.28725	4.81643	4.52214	4.90689	5.03645	5.08465	5.04047	5.08465	5.5262	5.56931	5.41575	4.84959	5.30932	5.08465
1760267_at	c0038	2.42833	2.51483	2.25494	2.3601	2.5226	2.47415	2.41647	2.47425	2.51441	2.36996	2.41647	2.32096	2.40301	2.30029	2.30379	2.51755	2.49558	2.33713
1766267_s_at	c0039	10.9127	11.0425	11.2371	9.79644	9.87479	10.0322	9.52434	8.76277	8.88351	8.99355	9.12152	9.42392	10.1021	10.0479	10.1488	9.956	10.6021	10.2466
1764948_s_at	c0059	3.6922	4.03901	4.02916	3.79911	4.24392	3.93862	3.66462	3.79155	3.77031	3.68424	3.60449	3.74426	4.45585	3.91894	4.14405	3.65818	3.84028	3.79617
1769175_s_at	c0060	3.28732	3.34023	3.24825	3.54003	3.41633	3.39572	3.13365	3.33604	3.26354	3.23235	3.28826	3.20359	3.7753	3.50907	3.45766	3.23523	3.26696	3.17694
1763331_s_at	c0062	8.79728	8.08568	7.96372	7.98897	8.0956	7.59619	8.89231	9.14091	8.35596	7.97959	8.02408	8.13833	9.54862	9.65013	9.72406	9.44486	9.45094	9.43187
1762956_at	c0077	3.6928	3.55312	3.49998	3.45488	3.52106	3.24719	3.32234	3.46461	3.42079	3.31448	3.33873	3.45657	3.81409	3.34617	3.52305	3.08658	3.32316	3.34083
1767035_at	c0078	2.75574	2.92894	2.83774	2.76023	2.90114	2.91851	2.89163	2.83774	2.90938	2.85314	2.8691	2.84164	2.92797	2.92473	2.9727	2.75494	2.8027	2.85001
1768719_at	c0079	3.21638	3.2245	3.26537	3.39211	3.21638	3.15463	2.83048	3.12826	3.1685	2.75703	3.418	3.33982	3.2594	3.21638	3.57882	3.18422	3.42654	3.18723
1760583_at	c0080	3.75048	3.96826	3.51301	3.73619	3.72572	3.60961	3.73619	3.81775	3.78612	3.73619	3.85063	3.36966	3.80429	4.03664	4.03868	3.53518	3.80965	3.62295
1768392_s_at	c0088	3.45653	2.95503	2.92522	3.0867	3.09335	2.93388	3.29189	3.0843	3.07801	2.79303	3.01266	3.1846	3.46691	3.36481	3.46107	3.06959	3.33033	3.0843
